,Date,Week,Rank,MovieCode,MovieName,OpenDate,SalesAmount,SalesShare,SalesInten,SalesChange,SalesAcc,AudienceCount,AudienceInten,AudienceChange,AudienceAcc,ScreenCount,ShowCount
4551,2011-06-11,201123,1,20110561,엑스맨: 퍼스트 클래스,2011-06-02,2844970000,32.0,-2050148500,-41.9,11692429000,372485,-269478,-42.0,1549709,460,5738
4552,2011-06-11,201123,2,20110294,캐리비안의 해적: 낯선 조류,2011-05-19,737893500,8.3,-1248874500,-62.9,26660666500,91405,-153748,-62.7,3054977,285,2523
4553,2011-06-11,201123,3,20110571,프리스트,2011-06-09,509293000,5.7,509293000,100.0,610172500,55686,55686,100.0,66735,228,2992
4554,2011-06-11,201123,4,20110182,스크림 4G,2011-06-09,190589000,2.1,190589000,100.0,246723000,23602,23602,100.0,30942,163,1500
4555,2011-06-11,201123,5,20110502,레지던트,2011-06-02,8016000,0.1,-268636000,-97.1,515707000,1029,-33466,-97.0,65865,39,150
4556,2011-06-11,201123,6,20110314,인사이드잡,2011-05-19,2769500,0.0,-2342500,-45.8,40098500,317,-289,-47.7,4893,4,18
4557,2011-06-11,201123,7,20110798,러브 앤 프렌즈,2011-06-16,1540000,0.0,1540000,100.0,1540000,308,308,100.0,308,2,2
4558,2011-06-11,201123,8,20110278,토마스와 친구들 - 극장판 3,2011-05-05,477000,0.0,4000,0.8,129597500,196,5,2.6,18421,1,15
4559,2011-06-11,201123,9,20119972,노미오와 줄리엣,2011-04-14,816000,0.0,594000,267.6,1937118000,151,114,308.1,221176,1,3
4560,2011-06-04,201122,0,20110511,쿵푸팬더 2,2011-05-26,8168189000,53.2,-5698458000,-41.1,26307546000,903108,-640456,-41.5,2917513,763,11937
4561,2011-06-04,201122,1,20110561,엑스맨: 퍼스트 클래스,2011-06-02,4895118500,31.9,4883523500,42117.5,5815966500,641963,640417,41424.1,767779,587,8012
4562,2011-06-04,201122,2,20110294,캐리비안의 해적: 낯선 조류,2011-05-19,1986768000,12.9,-2889922500,-59.3,24710304000,245153,-342498,-58.3,2806898,417,4912
4563,2011-06-04,201122,3,20110502,레지던트,2011-06-02,276652000,1.8,276652000,100.0,336769500,34495,34495,100.0,42697,200,2425
4564,2011-06-04,201122,4,20110221,소스 코드,2011-05-04,4684500,0.0,-100867500,-95.6,9635980500,676,-13397,-95.2,1277019,12,58
4565,2011-06-04,201122,5,20090922,빨간모자의 진실 2,2011-07-13,8398000,0.1,8398000,100.0,8398000,646,646,100.0,646,3,3
4566,2011-06-04,201122,6,20110314,인사이드잡,2011-05-19,5112000,0.0,-1680500,-24.7,34051000,606,-208,-25.6,4173,4,21
4567,2011-06-04,201122,7,20110089,허블 3D,2011-05-05,2688000,0.0,-498500,-15.6,117077500,384,7,1.9,15901,1,1
4568,2011-06-04,201122,8,20110278,토마스와 친구들 - 극장판 3,2011-05-05,473000,0.0,335000,242.8,129034500,191,174,1023.5,18191,1,14
4570,2011-05-28,201121,0,20110511,쿵푸팬더 2,2011-05-26,13866647000,73.3,13866647000,100.0,15063626000,1543564,1543564,100.0,1673640,948,16261
4571,2011-05-28,201121,1,20110294,캐리비안의 해적: 낯선 조류,2011-05-19,4876690500,25.8,-6549013500,-57.3,21341963500,587651,-659398,-52.9,2391216,654,8642
4572,2011-05-28,201121,2,20110221,소스 코드,2011-05-04,105552000,0.6,-494856500,-82.4,9583776000,14073,-64615,-82.1,1269672,130,753
4573,2011-05-28,201121,3,20110185,분노의 질주: 언리미티드,2011-04-20,18603000,0.1,-116318000,-86.2,12284647500,2387,-15032,-86.3,1620836,21,107
4574,2011-05-28,201121,4,20110487,콜렉터,2011-05-26,19181500,0.1,19181500,100.0,24610500,2367,2367,100.0,3124,23,190
4575,2011-05-28,201121,5,20110561,엑스맨: 퍼스트 클래스,2011-06-02,11595000,0.1,11595000,100.0,11595000,1546,1546,100.0,1546,8,8
4576,2011-05-28,201121,6,20110314,인사이드잡,2011-05-19,6792500,0.0,-4045500,-37.3,25050000,814,-465,-36.4,3061,4,33
4577,2011-05-28,201121,7,20098234,마이 원 앤 온리,2011-05-19,4749500,0.0,-18485000,-79.6,45945500,656,-2344,-78.1,6303,14,72
4578,2011-05-28,201121,8,20110211,토르: 천둥의 신,2011-04-28,3443000,0.0,-137612000,-97.6,15983395500,462,-17741,-97.5,1694243,9,47
4579,2011-05-28,201121,9,20110089,허블 3D,2011-05-05,3186500,0.0,2218500,229.2,113469500,377,203,116.7,15411,2,6
4580,2011-05-21,201120,0,20110294,캐리비안의 해적: 낯선 조류,2011-05-19,11425704000,91.7,11425704000,100.0,13178187000,1247049,1247049,100.0,1432666,960,13681
4581,2011-05-21,201120,1,20110221,소스 코드,2011-05-04,600408500,4.8,-1129030000,-65.3,9278392000,78688,-145063,-64.8,1228086,298,3238
4582,2011-05-21,201120,2,20110211,토르: 천둥의 신,2011-04-28,141055000,1.1,-1010019500,-87.7,15937817500,18203,-113647,-86.2,1688310,170,1166
4583,2011-05-21,201120,3,20110185,분노의 질주: 언리미티드,2011-04-20,134921000,1.1,-582737500,-81.2,12211692500,17419,-75397,-81.2,1611162,114,755
4584,2011-05-21,201120,4,20110250,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,2011-05-05,37514500,0.3,-200955500,-84.3,2356254500,5676,-30223,-84.2,351513,57,174
4585,2011-05-21,201120,5,20110292,옥보단 3D,2011-05-12,44563000,0.4,-490991500,-91.7,946426000,4482,-41315,-90.2,82507,90,425
4586,2011-05-21,201120,6,20098234,마이 원 앤 온리,2011-05-19,23234500,0.2,23234500,100.0,28223000,3000,3000,100.0,3748,21,300
4587,2011-05-21,201120,7,20110311,천녀유혼,2011-05-12,21887500,0.2,-282415000,-92.8,486966000,2972,-36421,-92.5,64838,79,407
4588,2011-05-21,201120,8,20110314,인사이드잡,2011-05-19,10838000,0.1,10838000,100.0,12080500,1279,1279,100.0,1439,4,38
4589,2011-05-21,201120,9,20119972,노미오와 줄리엣,2011-04-14,5387000,0.0,-11246500,-67.6,1934531000,813,-1403,-63.3,220678,7,28
4590,2011-05-14,201119,0,20110221,소스 코드,2011-05-04,1729438500,35.8,-585215500,-25.3,8126309000,223751,-79099,-26.1,1073814,364,5998
4591,2011-05-14,201119,1,20110211,토르: 천둥의 신,2011-04-28,1151074500,23.8,-1058654500,-47.9,15505517000,131850,-109191,-45.3,1636113,330,4825
4592,2011-05-14,201119,2,20110185,분노의 질주: 언리미티드,2011-04-20,717658500,14.8,-413870000,-36.6,11837645500,92816,-54059,-36.8,1561375,266,2821
4593,2011-05-14,201119,3,20110292,옥보단 3D,2011-05-12,535554500,11.1,535554500,100.0,684075000,45797,45797,100.0,58627,269,3340
4594,2011-05-14,201119,4,20110311,천녀유혼,2011-05-12,304302500,6.3,304302500,100.0,370147500,39393,39393,100.0,48591,240,3347
4595,2011-05-14,201119,5,20110250,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,2011-05-05,238470000,4.9,-132967500,-35.8,2305945500,35899,-18747,-34.3,343856,218,1139
4596,2011-05-14,201119,6,20110261,썬더일레븐 극장판 : 최강군단 오우거의 습격,2011-05-05,80736000,1.7,-48457500,-37.5,802437500,12433,-6944,-35.8,122023,121,536
4597,2011-05-14,201119,7,20110089,허블 3D,2011-05-05,18691500,0.4,-4928500,-20.9,104407500,2771,-295,-9.6,14031,9,53
4598,2011-05-14,201119,8,20110235,워터 포 엘리펀트,2011-05-04,19931500,0.4,-102922000,-83.8,400368000,2562,-13622,-84.2,53173,74,307
4599,2011-05-14,201119,9,20119972,노미오와 줄리엣,2011-04-14,16633500,0.3,-24750500,-59.8,1927607500,2216,-3226,-59.3,219565,24,105
4600,2011-05-07,201118,0,20110221,소스 코드,2011-05-04,2314654000,36.3,2314654000,100.0,4135514000,302850,302850,100.0,546544,403,6288
4601,2011-05-07,201118,1,20110211,토르: 천둥의 신,2011-04-28,2209729000,34.7,-3323199000,-60.1,12205352500,241041,-308615,-56.1,1262901,440,6303
4602,2011-05-07,201118,2,20110185,분노의 질주: 언리미티드,2011-04-20,1131528500,17.8,-1282624000,-53.1,10030500000,146875,-169382,-53.6,1322892,315,3619
4603,2011-05-07,201118,3,20110250,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,2011-05-05,371437500,5.8,262671500,241.5,1520444500,54646,39089,251.3,225119,262,1985
4604,2011-05-07,201118,4,20110261,썬더일레븐 극장판 : 최강군단 오우거의 습격,2011-05-05,129193500,2.0,129193500,100.0,511927500,19377,19377,100.0,77153,143,970
4605,2011-05-07,201118,5,20110235,워터 포 엘리펀트,2011-05-04,122853500,1.9,122853500,100.0,261968000,16184,16184,100.0,34627,180,1658
4606,2011-05-07,201118,6,20119972,노미오와 줄리엣,2011-04-14,41384000,0.7,-106718000,-72.1,1802387000,5442,-12391,-69.5,203056,68,358
4607,2011-05-07,201118,7,20110089,허블 3D,2011-05-05,23620000,0.4,23620000,100.0,58409000,3066,3066,100.0,7579,8,99
4608,2011-05-07,201118,8,20110278,토마스와 친구들 - 극장판 3,2011-05-05,22275000,0.4,22275000,100.0,91971000,3065,3065,100.0,12787,90,418
4609,2011-05-07,201118,9,20119556,알파 앤 오메가,2011-02-24,543000,0.0,260000,91.9,1684812500,94,32,51.6,222789,1,3
4610,2011-04-30,201117,0,20110211,토르: 천둥의 신,2011-04-28,5532928000,67.1,5532928000,100.0,6390294000,549656,549656,100.0,631652,496,8170
4611,2011-04-30,201117,1,20110185,분노의 질주: 언리미티드,2011-04-20,2414152500,29.3,-679756000,-22.0,7528893000,316257,-83381,-20.9,992231,376,5034
4612,2011-04-30,201117,2,20119972,노미오와 줄리엣,2011-04-14,148102000,1.8,-375424000,-71.7,1558218000,17833,-41948,-70.2,171513,118,448
4613,2011-04-30,201117,3,20110250,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,2011-05-05,108766000,1.3,108766000,100.0,108766000,15557,15557,100.0,15557,120,396
4614,2011-04-30,201117,4,20110172,더 라이트: 악마는 있다,2011-04-20,28517000,0.3,-210827500,-88.1,411217500,3736,-26853,-87.8,54015,88,332
4615,2011-04-30,201117,5,20119852,한나,2011-04-14,9404000,0.1,-193524500,-95.4,1567853000,1189,-24845,-95.4,208516,17,94
4616,2011-04-30,201117,6,20119637,킹스 스피치,2011-03-17,1811000,0.0,-8939000,-83.2,5961054500,328,-1058,-76.3,805857,3,6
4617,2011-04-30,201117,7,20119999,마셰티,2011-04-21,728000,0.0,-14063000,-95.1,27434000,111,-1762,-94.1,3621,6,15
4618,2011-04-30,201117,8,20119556,알파 앤 오메가,2011-02-24,283000,0.0,-1191000,-80.8,1683912500,62,-464,-88.2,222637,1,8
4620,2011-04-23,201116,0,20110185,분노의 질주: 언리미티드,2011-04-20,3093908500,75.4,3093908500,100.0,3715067000,399638,399638,100.0,484333,457,6224
4621,2011-04-23,201116,1,20119972,노미오와 줄리엣,2011-04-14,523526000,12.8,-178808000,-25.5,1361036500,59781,-13882,-18.8,147968,253,1824
4622,2011-04-23,201116,2,20110172,더 라이트: 악마는 있다,2011-04-20,239344500,5.8,239344500,100.0,301061500,30589,30589,100.0,39031,104,1725
4623,2011-04-23,201116,3,20119852,한나,2011-04-14,202928500,4.9,-692745500,-77.3,1500997000,26034,-92087,-78.0,199401,239,2019
4624,2011-04-23,201116,4,20119999,마셰티,2011-04-21,14791000,0.4,14791000,100.0,21028000,1873,1873,100.0,2736,35,244
4625,2011-04-23,201116,5,20119637,킹스 스피치,2011-03-17,10750000,0.3,-64126500,-85.6,5955174500,1386,-9047,-86.7,804980,7,57
4626,2011-04-23,201116,6,20119855,라스트 나잇,2011-04-07,6662000,0.2,-89799000,-93.1,904336000,785,-11544,-93.6,119130,10,45
4627,2011-04-23,201116,7,20119556,알파 앤 오메가,2011-02-24,1474000,0.0,205000,16.2,1683309500,526,131,33.2,222478,2,24
4629,2011-04-23,201116,9,20119854,써커 펀치,2011-04-07,896000,0.0,-114244000,-99.2,1221323000,123,-14753,-99.2,156327,7,35
4630,2011-04-16,201115,0,20119852,한나,2011-04-14,895674000,44.8,895674000,100.0,1066297500,118121,118121,100.0,141633,269,4356
4631,2011-04-16,201115,1,20119972,노미오와 줄리엣,2011-04-14,702334000,35.1,702334000,100.0,743657000,73663,73663,100.0,78081,291,3399
4632,2011-04-16,201115,2,20119854,써커 펀치,2011-04-07,115140000,5.8,-650989000,-85.0,1194716000,14876,-81918,-84.6,152778,217,1678
4633,2011-04-16,201115,3,20119855,라스트 나잇,2011-04-07,96461000,4.8,-370032000,-79.3,861154500,12329,-46963,-79.2,113291,198,1296
4634,2011-04-16,201115,4,20119637,킹스 스피치,2011-03-17,74876500,3.7,-279027000,-78.8,5918991000,10433,-36343,-77.7,800068,114,679
4635,2011-04-16,201115,5,20119772,줄리아의 눈,2011-03-31,67359000,3.4,-333498500,-83.2,1808661500,8562,-41708,-83.0,233780,122,846
4636,2011-04-16,201115,6,20119721,황당한 외계인: 폴,2011-04-07,27360000,1.4,-285734500,-91.3,455878000,3728,-37619,-91.0,60984,90,463
4637,2011-04-16,201115,7,20119707,월드 인베이젼,2011-03-10,6221500,0.3,-98204500,-94.0,9798046000,871,-13765,-94.0,1307689,18,143
4638,2011-04-16,201115,8,20119556,알파 앤 오메가,2011-02-24,1269000,0.1,60000,5.0,1681740500,395,-13,-3.2,221911,2,19
4639,2011-04-16,201115,9,20119577,블랙 스완,2011-02-24,2880000,0.1,-44064000,-93.9,12482020500,380,-5478,-93.5,1622907,7,40
4640,2011-04-09,201114,0,20119854,써커 펀치,2011-04-07,766129000,28.7,766129000,100.0,897343000,96794,96794,100.0,113652,240,4449
4641,2011-04-09,201114,1,20119855,라스트 나잇,2011-04-07,466493000,17.5,466493000,100.0,565010500,59292,59292,100.0,72988,243,4359
4642,2011-04-09,201114,2,20119772,줄리아의 눈,2011-03-31,400857500,15.0,-314242000,-43.9,1607098500,50270,-40119,-44.4,207091,221,2565
4643,2011-04-09,201114,3,20119637,킹스 스피치,2011-03-17,353903500,13.3,-383377500,-52.0,5735447500,46776,-51810,-52.6,774113,234,2477
4644,2011-04-09,201114,4,20119721,황당한 외계인: 폴,2011-04-07,313094500,11.7,313094500,100.0,349622000,41347,41347,100.0,46349,147,2606
4645,2011-04-09,201114,5,20119707,월드 인베이젼,2011-03-10,104426000,3.9,-337179000,-76.4,9766179500,14636,-45386,-75.6,1303169,149,1266
4646,2011-04-09,201114,6,20119856,베니싱,2011-03-31,62799000,2.4,-243071000,-79.5,523268000,8361,-32322,-79.4,71049,126,930
4647,2011-04-09,201114,7,20119630,랭고,2011-03-03,48717500,1.8,-8523500,-14.9,3040737500,7055,-1093,-13.4,429580,63,217
4648,2011-04-09,201114,8,20119577,블랙 스완,2011-02-24,46944000,1.8,-111287500,-70.3,12460125500,5858,-14138,-70.7,1619858,69,415
4649,2011-04-09,201114,9,20119806,미트 페어런츠 3,2011-03-31,39815000,1.5,-280379000,-87.6,504429000,5013,-36957,-88.1,68220,106,500
4650,2011-04-02,201113,0,20119637,킹스 스피치,2011-03-17,737281000,24.5,-580981000,-44.1,5147232000,98586,-76027,-43.5,693409,292,3307
4651,2011-04-02,201113,1,20119772,줄리아의 눈,2011-03-31,715099500,23.8,715099500,100.0,920596000,90389,90389,100.0,118069,232,3695
4652,2011-04-02,201113,2,20119707,월드 인베이젼,2011-03-10,441605000,14.7,-824806500,-65.1,9561874500,60022,-109292,-64.5,1274503,264,2888
4653,2011-04-02,201113,3,20119806,미트 페어런츠 3,2011-03-31,320194000,10.7,320194000,100.0,380121000,41970,41970,100.0,51304,196,2521
4654,2011-04-02,201113,4,20119856,베니싱,2011-03-31,305870000,10.2,305870000,100.0,369282500,40683,40683,100.0,50088,181,2861
4655,2011-04-02,201113,5,20119577,블랙 스완,2011-02-24,158231500,5.3,-293524500,-65.0,12352923500,19996,-36894,-64.9,1605629,136,959
4656,2011-04-02,201113,6,20119768,레드 라이딩 후드,2011-03-17,100486000,3.3,-472807500,-82.5,2696858000,13412,-62315,-82.3,358130,145,1008
4657,2011-04-02,201113,7,20119667,굿모닝 에브리원,2011-03-17,102787500,3.4,-218590500,-68.0,1505646500,12672,-27218,-68.2,195346,67,443
4658,2011-04-02,201113,8,20119630,랭고,2011-03-03,57241000,1.9,-73195000,-56.1,2991277500,8148,-11636,-58.8,422412,85,258
4659,2011-04-02,201113,9,20119688,히어애프터,2011-03-24,20576500,0.7,-180531500,-89.8,324631000,2693,-23883,-89.9,44053,65,311
4660,2011-03-26,201112,0,20119637,킹스 스피치,2011-03-17,1318262000,29.0,-239077000,-15.4,3877873000,174613,-31971,-15.5,519234,327,3975
4661,2011-03-26,201112,1,20119707,월드 인베이젼,2011-03-10,1266411500,27.9,-673943500,-34.7,8794598500,169314,-85809,-33.6,1169424,291,4335
4662,2011-03-26,201112,2,20119768,레드 라이딩 후드,2011-03-17,573293500,12.6,-697691500,-54.9,2419765500,75727,-89958,-54.3,320282,240,3190
4663,2011-03-26,201112,3,20119577,블랙 스완,2011-02-24,451756000,9.9,-424528500,-48.4,11989489500,56890,-53436,-48.4,1557101,240,2053
4664,2011-03-26,201112,4,20119667,굿모닝 에브리원,2011-03-17,321378000,7.1,-266324000,-45.3,1275217000,39890,-33741,-45.8,165237,148,1113
4665,2011-03-26,201112,5,20119688,히어애프터,2011-03-24,201108000,4.4,201108000,100.0,239975500,26576,26576,100.0,32161,110,1566
4666,2011-03-26,201112,6,20119630,랭고,2011-03-03,130436000,2.9,-171277500,-56.8,2929810500,19784,-23401,-54.2,413597,105,433
4667,2011-03-26,201112,7,20119802,비스틀리,2011-03-17,137698500,3.0,-375289500,-73.2,947864000,18014,-48261,-72.8,125935,146,1104
4668,2011-03-26,201112,8,20119419,웨이 백,2011-03-17,106013500,2.3,-292173500,-73.4,707525500,14364,-38659,-72.9,96177,115,805
4669,2011-03-26,201112,9,2009A362,파이터,2011-03-10,16858500,0.4,-91019500,-84.4,1013130000,2048,-11978,-85.4,134386,19,101
4670,2011-03-19,201111,0,20119707,월드 인베이젼,2011-03-10,1940355000,25.3,-1524360500,-44.0,6959182500,255123,-200801,-44.0,922392,323,5011
4671,2011-03-19,201111,1,20119637,킹스 스피치,2011-03-17,1557339000,20.3,1344871500,633.0,1956180000,206584,180248,684.4,259457,317,4882
4672,2011-03-19,201111,2,20119768,레드 라이딩 후드,2011-03-17,1270985000,16.6,1270985000,100.0,1447201500,165685,165685,100.0,189855,249,4960
4673,2011-03-19,201111,3,20119577,블랙 스완,2011-02-24,876284500,11.4,-678259000,-43.6,11180573000,110326,-85540,-43.7,1450821,250,3268
4674,2011-03-19,201111,4,20119667,굿모닝 에브리원,2011-03-17,587702000,7.7,587702000,100.0,672127500,73631,73631,100.0,86940,142,2425
4675,2011-03-19,201111,5,20119802,비스틀리,2011-03-17,512988000,6.7,512988000,100.0,627506500,66275,66275,100.0,82727,214,3605
4676,2011-03-19,201111,6,20119419,웨이 백,2011-03-17,398187000,5.2,398187000,100.0,453189000,53023,53023,100.0,60877,175,2268
4677,2011-03-19,201111,7,20119630,랭고,2011-03-03,301713500,3.9,-499092500,-62.3,2775140500,43185,-73936,-63.1,390210,185,1019
4678,2011-03-19,201111,8,2009A362,파이터,2011-03-10,107878000,1.4,-456415000,-80.9,959554000,14026,-59457,-80.9,127305,136,937
4679,2011-03-19,201111,9,20101395,라푼젤,2011-02-10,56320500,0.7,-109919500,-66.1,10137786300,4893,-11335,-69.8,1008916,32,98
4680,2011-03-12,201110,0,20119707,월드 인베이젼,2011-03-10,3464715500,46.7,3464715500,100.0,3950498500,455924,455924,100.0,522475,441,6772
4681,2011-03-12,201110,1,20119577,블랙 스완,2011-02-24,1554543500,21.0,-763194000,-32.9,9636374500,195866,-97453,-33.2,1248344,294,4596
4682,2011-03-12,201110,2,20119630,랭고,2011-03-03,800806000,10.8,-485442000,-37.7,2389719500,117121,-58461,-33.3,335217,262,2482
4683,2011-03-12,201110,3,2009A362,파이터,2011-03-10,564293000,7.6,564293000,100.0,639503500,73483,73483,100.0,83969,263,4134
4684,2011-03-12,201110,4,20119430,컨트롤러,2011-03-03,329306000,4.4,-1173554500,-78.1,2727793000,42370,-151272,-78.1,355343,252,2592
4685,2011-03-12,201110,5,20119637,킹스 스피치,2011-03-17,212467500,2.9,212467500,100.0,215297500,26336,26336,100.0,26694,171,569
4686,2011-03-12,201110,6,20119420,아이 엠 넘버 포,2011-02-24,180637500,2.4,-643356000,-78.1,4893414500,24140,-80804,-77.0,645860,159,1376
4687,2011-03-12,201110,7,20101395,라푼젤,2011-02-10,166240000,2.2,-217045800,-56.6,10062599300,16228,-18745,-53.6,1002356,74,314
4688,2011-03-12,201110,8,20119556,알파 앤 오메가,2011-02-24,43519500,0.6,-87652000,-66.8,1665297500,5946,-10889,-64.7,219119,53,217
4689,2011-03-12,201110,9,20119767,나비효과: 레버레이션,2011-03-10,35542500,0.5,35542500,100.0,41915000,4391,4391,100.0,5247,28,379
4690,2011-03-05,201109,0,20119577,블랙 스완,2011-02-24,2317737500,33.2,170871500,8.0,7039752500,293319,20539,7.5,908351,344,4580
4691,2011-03-05,201109,1,20119430,컨트롤러,2011-03-03,1502860500,21.5,1502860500,100.0,1992258000,193642,193642,100.0,257618,371,5774
4692,2011-03-05,201109,2,20119630,랭고,2011-03-03,1286248000,18.4,1286248000,100.0,1397857000,175582,175582,100.0,191727,314,3895
4693,2011-03-05,201109,3,20119420,아이 엠 넘버 포,2011-02-24,823993500,11.8,-1132940000,-57.9,4471493000,104944,-151938,-59.1,589574,256,3575
4694,2011-03-05,201109,4,20101395,라푼젤,2011-02-10,383285800,5.5,-809078300,-67.9,9826186800,34973,-85944,-71.1,980070,155,974
4695,2011-03-05,201109,5,20119429,언노운,2011-02-17,224781000,3.2,-543914000,-70.8,3830650000,28728,-70680,-71.1,506668,137,1092
4696,2011-03-05,201109,6,20119427,메카닉,2011-02-24,136653500,2.0,-673963000,-83.1,1601546000,17948,-85270,-82.6,208112,146,1121
4697,2011-03-05,201109,7,20119556,알파 앤 오메가,2011-02-24,131171500,1.9,-608676500,-82.3,1612959000,16835,-80212,-82.7,212056,175,928
4698,2011-03-05,201109,8,20100826,리멤버 미,2011-03-03,113733000,1.6,112133000,7008.3,154367500,14801,14601,7300.5,20191,139,1763
4699,2011-03-05,201109,9,20119600,극장판 유희왕 : 시공을 초월한 우정,2011-02-24,29425000,0.4,-205515500,-87.5,584415500,2870,-21058,-88.0,59507,77,287
4700,2011-02-26,201108,0,20119577,블랙 스완,2011-02-24,2146866000,26.3,2146866000,100.0,2479619500,272780,272780,100.0,318079,288,4772
4701,2011-02-26,201108,1,20119420,아이 엠 넘버 포,2011-02-24,1956933500,24.0,1952091500,40315.8,2288186500,256882,256344,47647.6,302917,284,4962
4702,2011-02-26,201108,2,20101395,라푼젤,2011-02-10,1192364100,14.6,-716154500,-37.5,8437332400,120917,-72230,-37.4,843023,234,1623
4703,2011-02-26,201108,3,20119427,메카닉,2011-02-24,810616500,9.9,810616500,100.0,961661500,103218,103218,100.0,123847,226,3728
4704,2011-02-26,201108,4,20119429,언노운,2011-02-17,768695000,9.4,-579820500,-43.0,3054307000,99408,-76223,-43.4,403895,184,2281
4705,2011-02-26,201108,5,20119556,알파 앤 오메가,2011-02-24,739848000,9.1,739848000,100.0,888019000,97047,97047,100.0,117388,229,1954
4706,2011-02-26,201108,6,20119600,극장판 유희왕 : 시공을 초월한 우정,2011-02-24,234940500,2.9,165577500,238.7,442572500,23928,17310,261.6,45353,103,973
4707,2011-02-26,201108,7,20119585,아따맘마 - 극장판,2011-02-17,103256000,1.3,-115873500,-52.9,454291500,15364,-17866,-53.8,69469,71,303
4708,2011-02-26,201108,8,20119589,더 브레이브,2011-02-24,101620500,1.2,101620500,100.0,121691000,12757,12757,100.0,15904,51,718
4709,2011-02-26,201108,9,20119358,127시간,2011-02-17,75977500,0.9,-560929500,-88.1,1277127500,9992,-74806,-88.2,172534,129,590
4710,2011-02-19,201107,0,20101395,라푼젤,2011-02-10,1908518600,37.5,-990427300,-34.2,6258352800,193147,-90229,-31.8,616603,276,2535
4711,2011-02-19,201107,1,20119429,언노운,2011-02-17,1348515500,26.5,1348515500,100.0,1567397000,175631,175631,100.0,205685,186,2893
4712,2011-02-19,201107,2,20119358,127시간,2011-02-17,636907000,12.5,492038000,339.6,926000000,84798,65666,343.2,123932,233,3592
4713,2011-02-19,201107,3,20119418,생텀,2011-02-10,608002500,11.9,-1931737500,-76.1,4609405500,58841,-183854,-75.8,442845,243,2163
4714,2011-02-19,201107,4,20119585,아따맘마 - 극장판,2011-02-17,219129500,4.3,217995500,19223.6,246204000,33230,33104,26273.0,37350,90,631
4715,2011-02-19,201107,5,20119508,친구와 연인사이,2011-02-10,260815000,5.1,-697354000,-72.8,1935305500,31642,-87492,-73.4,246689,126,926
4716,2011-02-19,201107,6,20119600,극장판 유희왕 : 시공을 초월한 우정,2011-02-24,69363000,1.4,69363000,100.0,69363000,6618,6618,100.0,6618,66,249
4717,2011-02-19,201107,7,20102417,걸리버 여행기,2011-01-27,28575000,0.6,-690547500,-96.0,16426710000,4485,-84559,-95.0,1759705,38,272
4719,2011-02-19,201107,9,20119420,아이 엠 넘버 포,2011-02-24,4842000,0.1,4842000,100.0,4842000,538,538,100.0,538,2,2
4720,2011-02-12,201106,0,20101395,라푼젤,2011-02-10,2898945900,38.9,2777460900,2286.3,3364919200,283376,271817,2351.6,327345,328,4538
4721,2011-02-12,201106,1,20119418,생텀,2011-02-10,2539740000,34.1,2539740000,100.0,3038328500,242695,242695,100.0,290252,323,5264
4722,2011-02-12,201106,2,20119508,친구와 연인사이,2011-02-10,958169000,12.9,958169000,100.0,1115138500,119134,119134,100.0,140234,175,2893
4723,2011-02-12,201106,3,20102417,걸리버 여행기,2011-01-27,719122500,9.6,-4772158500,-86.9,16221510500,89044,-491747,-84.7,1733666,285,4049
4724,2011-02-12,201106,4,20119358,127시간,2011-02-17,144869000,1.9,144869000,100.0,150717000,19132,19132,100.0,19863,130,370
4725,2011-02-12,201106,5,20119277,상하이,2011-01-27,75494000,1.0,-488065000,-86.6,1999390000,9868,-63614,-86.6,263473,118,872
4726,2011-02-12,201106,6,20102421,메가마인드,2011-01-13,44778500,0.6,-375062000,-89.3,8672783000,4698,-43351,-90.2,873078,31,218
4727,2011-02-12,201106,7,20102418,그린 호넷,2011-01-27,25644700,0.3,-510027200,-95.2,2137739900,2442,-47146,-95.1,194499,50,230
4728,2011-02-12,201106,8,20102419,타운,2011-01-27,15078000,0.2,-164120500,-91.6,752909500,1932,-20703,-91.5,97396,43,203
4729,2011-02-12,201106,9,20110031,러브 & 드럭스,2011-01-13,10606000,0.1,-45643000,-81.1,4120519000,1217,-5436,-81.7,526367,7,46
4730,2011-02-05,201105,0,20102417,걸리버 여행기,2011-01-27,5491281000,73.0,903711000,19.7,14960283500,580791,87138,17.7,1586436,527,8789
4731,2011-02-05,201105,1,20119277,상하이,2011-01-27,563559000,7.5,-1989000,-0.4,1769869000,73482,123,0.2,231912,222,2205
4732,2011-02-05,201105,2,20102418,그린 호넷,2011-01-27,535671900,7.1,-174609600,-24.6,1988850100,49588,-14045,-22.1,180416,242,1957
4733,2011-02-05,201105,3,20102421,메가마인드,2011-01-13,419840500,5.6,85296000,25.5,8596369500,48049,8707,22.1,864854,156,1149
4734,2011-02-05,201105,4,20102419,타운,2011-01-27,179198500,2.4,-69987000,-28.1,674572500,22635,-8902,-28.2,86850,145,1035
4735,2011-02-05,201105,5,20101395,라푼젤,2011-02-10,121485000,1.6,75868000,166.3,225928000,11559,7253,168.4,21185,20,111
