,Date,Week,Rank,MovieCode,MovieName,OpenDate,SalesAmount,SalesShare,SalesInten,SalesChange,SalesAcc,AudienceCount,AudienceInten,AudienceChange,AudienceAcc,ScreenCount,ShowCount
4500,2011-06-04,201122,0,20101279,코파카바나,2011-05-26,10912500,32.7,-4094500,-27.3,42255000,1296,-551,-29.8,5417,7,45
4501,2011-06-04,201122,1,20110501,삼국지: 명장 관우,2011-05-19,5556500,16.7,-119616500,-95.6,916545500,740,-15720,-95.5,124592,9,58
4502,2011-06-04,201122,2,20119927,사랑을 카피하다,2011-05-05,6207500,18.6,408000,7.0,120769100,734,29,4.1,15421,5,27
4504,2011-06-04,201122,4,20110071,제인 에어,2011-04-20,1570000,4.7,-419500,-21.1,978429000,190,-50,-20.8,135453,2,5
4505,2011-06-04,201122,5,20100261,싱글맨,2010-05-27,587000,1.8,587000,100.0,132575700,118,118,100.0,17182,1,1
4506,2011-06-04,201122,6,20110087,알라마르,2011-05-19,796000,2.4,-710000,-47.1,6172500,109,-84,-43.5,819,3,13
4507,2011-06-04,201122,7,20110252,플라워즈,2011-05-19,838000,2.5,-886000,-51.4,15253600,99,-109,-52.4,1921,1,3
4508,2011-06-04,201122,8,20110737,마마 고고,2011-06-02,692000,2.1,395000,133.0,1164000,94,61,184.8,156,1,7
4510,2011-05-28,201121,0,20110501,삼국지: 명장 관우,2011-05-19,125173000,78.9,-362348000,-74.3,859661000,16460,-48954,-74.8,116732,144,1086
4511,2011-05-28,201121,1,20101279,코파카바나,2011-05-26,15007000,9.5,15007000,100.0,20154000,1847,1847,100.0,2560,6,65
4513,2011-05-28,201121,3,20119927,사랑을 카피하다,2011-05-05,5799500,3.7,-5781500,-49.9,109317500,705,-694,-49.6,13985,5,27
4514,2011-05-28,201121,4,20110071,제인 에어,2011-04-20,1989500,1.3,-1500500,-43.0,975390000,240,-183,-43.3,135066,2,6
4515,2011-05-28,201121,5,20110252,플라워즈,2011-05-19,1724000,1.1,-4805000,-73.6,12958000,208,-585,-73.8,1627,6,22
4516,2011-05-28,201121,6,20110087,알라마르,2011-05-19,1506000,0.9,-417000,-21.7,4744000,193,-50,-20.6,625,4,20
4517,2011-05-28,201121,7,20110237,이브 생 로랑의 라무르,2011-04-21,1336500,0.8,-1355000,-50.3,38154500,151,-157,-51.0,4723,2,6
4519,2011-05-28,201121,9,20119807,수영장,2011-03-31,663000,0.4,-729800,-52.4,50253500,87,-101,-53.7,6432,1,5
4520,2011-05-21,201120,0,20110501,삼국지: 명장 관우,2011-05-19,487521000,93.0,487521000,100.0,561120500,65414,65414,100.0,75699,207,2964
4521,2011-05-21,201120,1,20119927,사랑을 카피하다,2011-05-05,11581000,2.2,-7619000,-39.7,98521000,1399,-995,-41.6,12597,8,40
4522,2011-05-21,201120,2,20110252,플라워즈,2011-05-19,6529000,1.2,6529000,100.0,7829000,793,793,100.0,969,7,59
4523,2011-05-21,201120,3,20110071,제인 에어,2011-04-20,3490000,0.7,-5974500,-63.1,970714000,423,-792,-65.2,134449,4,18
4524,2011-05-21,201120,4,20110237,이브 생 로랑의 라무르,2011-04-21,2691500,0.5,-1143500,-29.8,35974000,308,-124,-28.7,4465,3,10
4525,2011-05-21,201120,5,20119770,세상의 모든 계절,2011-03-24,1926000,0.4,-1701500,-46.9,131453500,255,-178,-41.1,16687,4,12
4526,2011-05-21,201120,6,20110087,알라마르,2011-05-19,1923000,0.4,1923000,100.0,2210000,243,243,100.0,283,4,29
4527,2011-05-21,201120,7,20110003,상실의 시대,2011-04-21,1744900,0.3,-543600,-23.8,143299400,210,-63,-23.1,18682,4,14
4528,2011-05-21,201120,8,20119807,수영장,2011-03-31,1392800,0.3,-270200,-16.2,49041500,188,-33,-14.9,6276,2,7
4529,2011-05-21,201120,9,20110231,리슨 투 유어 하트,2011-05-04,1082500,0.2,-3961000,-78.5,25077000,160,-503,-75.9,3261,6,18
4530,2011-05-14,201119,0,20119927,사랑을 카피하다,2011-05-05,19200000,33.8,958500,5.3,75884000,2394,108,4.7,9687,17,111
4531,2011-05-14,201119,1,20110071,제인 에어,2011-04-20,9464500,16.6,-11132000,-54.0,961498000,1215,-1735,-58.8,133183,6,42
4533,2011-05-14,201119,3,20110231,리슨 투 유어 하트,2011-05-04,5043500,8.9,-5000,-0.1,21494500,663,36,5.7,2747,15,93
4534,2011-05-14,201119,4,20119770,세상의 모든 계절,2011-03-24,3627500,6.4,739500,25.6,126454500,433,89,25.9,16016,4,15
4535,2011-05-14,201119,5,20110237,이브 생 로랑의 라무르,2011-04-21,3835000,6.7,331000,9.4,31399500,432,28,6.9,3918,3,15
4536,2011-05-14,201119,6,20110171,마오의 라스트 댄서,2011-04-28,2700000,4.7,-5586000,-67.4,282735000,321,-717,-69.1,40247,2,12
4537,2011-05-14,201119,7,20110003,상실의 시대,2011-04-21,2288500,4.0,-1070300,-31.9,140344000,273,-140,-33.9,18312,5,18
4538,2011-05-14,201119,8,20119807,수영장,2011-03-31,1663000,2.9,-379000,-18.6,46911700,221,-52,-19.0,5982,2,8
4539,2011-05-14,201119,9,20119771,내 이름은 칸,2011-03-24,1503000,2.6,-301000,-16.7,2815592000,206,-243,-54.1,380503,10,15
4540,2011-05-07,201118,0,20110071,제인 에어,2011-04-20,20596500,26.1,-102162000,-83.2,926783500,2950,-14454,-83.0,128524,13,85
4541,2011-05-07,201118,1,20119927,사랑을 카피하다,2011-05-05,18241500,23.1,17878000,4918.3,31085000,2286,2240,4869.6,3883,13,97
4542,2011-05-07,201118,2,20110171,마오의 라스트 댄서,2011-04-28,8286000,10.5,-136330500,-94.3,269040000,1038,-18692,-94.7,38391,26,103
4543,2011-05-07,201118,3,20119296,마더 앤 차일드,2011-04-28,6281000,7.9,-14121000,-69.2,54529000,764,-1776,-69.9,6967,15,62
4544,2011-05-07,201118,4,20110231,리슨 투 유어 하트,2011-05-04,5048500,6.4,5048500,100.0,9764000,627,627,100.0,1227,8,59
4545,2011-05-07,201118,5,20119771,내 이름은 칸,2011-03-24,1804000,2.3,-47605000,-96.3,2813702000,449,-6379,-93.4,380244,2,3
4546,2011-05-07,201118,6,20110003,상실의 시대,2011-04-21,3358800,4.3,-17275000,-83.7,134220500,413,-2200,-84.2,17560,10,33
4547,2011-05-07,201118,7,20110237,이브 생 로랑의 라무르,2011-04-21,3504000,4.4,-1158500,-24.8,24118000,404,-160,-28.4,3028,3,15
4548,2011-05-07,201118,8,20119770,세상의 모든 계절,2011-03-24,2888000,3.7,-1831000,-38.8,118862500,344,-204,-37.2,15089,5,17
4549,2011-05-07,201118,9,20119245,고백,2011-03-31,2302500,2.9,-4230000,-64.8,331973500,280,-494,-63.8,42348,8,27
4550,2011-04-23,201116,0,20110071,제인 에어,2011-04-20,401943500,60.7,401943500,100.0,515596000,53279,53279,100.0,69494,208,2804
4551,2011-04-23,201116,1,20119771,내 이름은 칸,2011-03-24,171529000,25.9,-245692500,-58.9,2674002000,22454,-35055,-61.0,360377,132,874
4552,2011-04-23,201116,2,20110003,상실의 시대,2011-04-21,55869900,8.4,55287900,9499.6,71741400,6917,6850,10223.9,9294,53,410
4553,2011-04-23,201116,3,20119245,고백,2011-03-31,7502000,1.1,-17083000,-69.5,315320500,902,-2130,-70.3,40271,11,50
4554,2011-04-23,201116,4,20119770,세상의 모든 계절,2011-03-24,6903500,1.0,-479000,-6.5,103011000,804,-94,-10.5,13151,7,27
4555,2011-04-23,201116,5,20110237,이브 생 로랑의 라무르,2011-04-21,5015500,0.8,5015500,100.0,5921500,605,605,100.0,734,3,27
4556,2011-04-23,201116,6,20119807,수영장,2011-03-31,3910000,0.6,-728000,-15.7,35077900,465,-100,-17.7,4458,4,13
4557,2011-04-23,201116,7,20119308,안티크라이스트,2011-04-14,2503000,0.4,-6651500,-72.7,20863000,303,-826,-73.2,2667,10,39
4558,2011-04-23,201116,8,20110171,마오의 라스트 댄서,2011-04-28,1721000,0.3,1721000,100.0,11241000,236,236,100.0,2494,1,18
4559,2011-04-23,201116,9,20119991,"파리, 사랑한 날들",2011-04-07,1793000,0.3,-1931500,-51.9,20407500,223,-221,-49.8,2639,4,12
4560,2011-04-16,201115,0,20119771,내 이름은 칸,2011-03-24,417221500,86.4,-246860500,-37.2,2358425500,57509,-29124,-33.6,317053,225,2071
4561,2011-04-16,201115,1,20119245,고백,2011-03-31,24585000,5.1,-47028000,-65.7,297327000,3032,-5740,-65.4,37967,29,151
4562,2011-04-16,201115,2,20119308,안티크라이스트,2011-04-14,9154500,1.9,9154500,100.0,12383500,1129,1129,100.0,1556,16,131
4564,2011-04-16,201115,4,20119770,세상의 모든 계절,2011-03-24,7382500,1.5,-3699500,-33.4,90875000,898,-420,-31.9,11642,10,34
4565,2011-04-16,201115,5,20119295,네버 렛 미 고,2011-04-07,6170500,1.3,-6021500,-49.4,27433000,739,-780,-51.3,3458,10,60
4566,2011-04-16,201115,6,20078700,클로즈드 노트,2011-04-14,5277500,1.1,5277500,100.0,6012500,679,679,100.0,787,20,124
4567,2011-04-16,201115,7,20119807,수영장,2011-03-31,4638000,1.0,-2258000,-32.7,28093900,565,-253,-30.9,3564,4,19
4568,2011-04-16,201115,8,20119991,"파리, 사랑한 날들",2011-04-07,3724500,0.8,-3217000,-46.3,16050500,444,-428,-49.1,2066,8,35
4569,2011-04-16,201115,9,20110151,울트라 미라클 러브 스토리,2011-04-14,1808100,0.4,1808100,100.0,2139600,257,257,100.0,305,5,30
4570,2011-04-09,201114,0,20119771,내 이름은 칸,2011-03-24,664082000,85.7,285385000,75.4,1691602500,86633,36527,72.9,224471,227,2203
4571,2011-04-09,201114,1,20119245,고백,2011-03-31,71613000,9.2,-25239500,-26.1,241241500,8772,-3311,-27.4,30692,49,329
4572,2011-04-09,201114,2,20119295,네버 렛 미 고,2011-04-07,12192000,1.6,12192000,100.0,15730000,1519,1519,100.0,1980,12,108
4573,2011-04-09,201114,3,20119770,세상의 모든 계절,2011-03-24,11082000,1.4,-6723000,-37.8,75129500,1318,-849,-39.2,9604,11,57
4574,2011-04-09,201114,4,20119991,"파리, 사랑한 날들",2011-04-07,6941500,0.9,6941500,100.0,8185500,872,872,100.0,1045,12,86
4575,2011-04-09,201114,5,20119807,수영장,2011-03-31,6896000,0.9,129500,1.9,19787900,818,-26,-3.1,2501,4,27
4576,2011-04-09,201114,6,20119851,시간을 달리는 소녀,2011-03-24,803000,0.1,-1962500,-71.0,20962000,139,-207,-59.8,2872,5,21
4577,2011-04-09,201114,7,20119517,루르드,2011-02-17,651000,0.1,-913500,-58.4,62522500,90,-158,-63.7,9652,3,10
4578,2011-04-09,201114,8,20110027,아이 엠 러브,2011-01-20,478500,0.1,323500,208.7,271409000,55,24,77.4,34239,1,2
4579,2011-04-09,201114,9,20119599,소울 키친,2011-02-17,88000,0.0,-189000,-68.2,48270000,15,-23,-60.5,6127,1,4
4580,2011-04-02,201113,0,20119771,내 이름은 칸,2011-03-24,378697000,74.6,114813000,43.5,822777000,50106,17000,51.4,109407,165,1223
4581,2011-04-02,201113,1,20119245,고백,2011-03-31,96852500,19.1,96852500,100.0,114646500,12083,12083,100.0,14499,36,446
4582,2011-04-02,201113,2,20119770,세상의 모든 계절,2011-03-24,17805000,3.5,-539500,-2.9,53780000,2167,-98,-4.3,6862,9,61
4584,2011-04-02,201113,4,20119807,수영장,2011-03-31,6766500,1.3,6766500,100.0,8214500,844,844,100.0,1047,3,26
4585,2011-04-02,201113,5,20119851,시간을 달리는 소녀,2011-03-24,2765500,0.5,-5954000,-68.3,19247000,346,-815,-70.2,2610,13,58
4586,2011-04-02,201113,6,20119517,루르드,2011-02-17,1564500,0.3,-2511000,-61.6,60369000,248,-350,-58.5,9311,6,24
4588,2011-04-02,201113,8,20119599,소울 키친,2011-02-17,277000,0.1,-1345000,-82.9,48004000,38,-164,-81.2,6086,2,5
4589,2011-04-02,201113,9,20110027,아이 엠 러브,2011-01-20,155000,0.0,-1538500,-90.8,270860500,31,-185,-85.6,34170,1,6
4590,2011-03-26,201112,0,20119771,내 이름은 칸,2011-03-24,263884000,88.1,260311000,7285.5,303456000,33106,32312,4069.5,39851,84,581
4591,2011-03-26,201112,1,20119770,세상의 모든 계절,2011-03-24,18344500,6.1,17986500,5024.2,21397000,2265,2224,5424.4,2676,8,67
4592,2011-03-26,201112,2,20119851,시간을 달리는 소녀,2011-03-24,8719500,2.9,8152500,1437.8,13919500,1161,1035,821.4,1903,13,110
4593,2011-03-26,201112,3,20119517,루르드,2011-02-17,4075500,1.4,696500,20.6,54853000,598,77,14.8,8391,12,49
4594,2011-03-26,201112,4,20110027,아이 엠 러브,2011-01-20,1693500,0.6,-309000,-15.4,270123000,216,-38,-15.0,34043,4,11
4595,2011-03-26,201112,5,20119599,소울 키친,2011-02-17,1622000,0.5,-41500,-2.5,47661000,202,0,0.0,6038,2,8
4596,2011-03-26,201112,6,20119307,바빌론의 아들,2011-02-24,396000,0.1,-281000,-41.5,16868500,75,-22,-22.7,2275,3,8
4597,2011-03-26,201112,7,20119244,환상의 그대,2011-01-27,507000,0.2,-846000,-62.5,203842500,58,-98,-62.8,25328,1,3
4598,2011-03-26,201112,8,20100774,그 남자가 아내에게,2010-08-26,80000,0.0,20000,33.3,54253500,16,4,33.3,7425,2,8
4599,2011-03-26,201112,9,20101017,노라 없는 5일,2010-10-21,62000,0.0,11000,21.6,72295400,13,2,18.2,9866,1,2
4601,2011-03-19,201111,1,20119771,내 이름은 칸,2011-03-24,3573000,18.7,2619000,274.5,4527000,794,582,274.5,1006,2,3
4602,2011-03-19,201111,2,20119517,루르드,2011-02-17,3379000,17.7,332500,10.9,46385000,521,46,9.7,7063,18,59
4603,2011-03-19,201111,3,20110027,아이 엠 러브,2011-01-20,2002500,10.5,-283500,-12.4,267117500,254,-51,-16.7,33638,7,18
4604,2011-03-19,201111,4,20119599,소울 키친,2011-02-17,1663500,8.7,-758500,-31.3,46004000,202,-111,-35.5,5829,3,12
4605,2011-03-19,201111,5,20119244,환상의 그대,2011-01-27,1353000,7.1,-1094000,-44.7,202469500,156,-129,-45.3,25157,2,5
4606,2011-03-19,201111,6,20119851,시간을 달리는 소녀,2011-03-24,567000,3.0,567000,100.0,567000,126,126,100.0,126,1,1
4607,2011-03-19,201111,7,20119617,타이머,2011-03-10,891000,4.7,-30927500,-97.2,68479000,104,-3957,-97.4,9020,4,18
4608,2011-03-19,201111,8,20119307,바빌론의 아들,2011-02-24,677000,3.6,446000,193.1,16177500,97,67,223.3,2152,5,15
4609,2011-03-19,201111,9,20101122,파리 36의 기적,2011-02-17,531500,2.8,234500,79.0,11294000,78,42,116.7,1412,3,13
4610,2011-03-12,201110,0,20119617,타이머,2011-03-10,31818500,69.7,31818500,100.0,52106500,4061,4061,100.0,6816,40,455
4611,2011-03-12,201110,1,20119517,루르드,2011-02-17,3046500,6.7,-2773500,-47.7,39805500,475,-377,-44.2,6029,7,41
4612,2011-03-12,201110,2,20119599,소울 키친,2011-02-17,2422000,5.3,-3114000,-56.3,44315500,313,-335,-51.7,5623,4,13
4613,2011-03-12,201110,3,20110027,아이 엠 러브,2011-01-20,2286000,5.0,-3940500,-63.3,263974000,305,-440,-59.1,33215,6,15
4614,2011-03-12,201110,4,20119244,환상의 그대,2011-01-27,2447000,5.4,-2192000,-47.3,199876500,285,-289,-50.3,24843,1,6
4615,2011-03-12,201110,5,20119771,내 이름은 칸,2011-03-24,954000,2.1,954000,100.0,954000,212,212,100.0,212,1,1
4616,2011-03-12,201110,6,20119207,피나 바우쉬의 댄싱 드림즈,2011-01-20,824000,1.8,461000,127.0,42826300,111,53,91.4,5664,3,8
4619,2011-03-12,201110,9,20101122,파리 36의 기적,2011-02-17,297000,0.7,-475000,-61.5,10186500,36,-55,-60.4,1256,2,7
4621,2011-03-05,201109,1,20119517,루르드,2011-02-17,5820000,19.7,563500,10.7,33057000,852,84,10.9,4967,9,51
4622,2011-03-05,201109,2,20110027,아이 엠 러브,2011-01-20,6226500,21.1,-992000,-13.7,257708500,745,-100,-11.8,32368,9,28
4623,2011-03-05,201109,3,20119599,소울 키친,2011-02-17,5536000,18.8,-1840500,-25.0,39820500,648,-260,-28.6,5047,9,34
4624,2011-03-05,201109,4,20119244,환상의 그대,2011-01-27,4639000,15.7,-663800,-12.5,194772500,574,-92,-13.8,24204,6,30
4625,2011-03-05,201109,5,20119307,바빌론의 아들,2011-02-24,1701000,5.8,-1682500,-49.7,14128500,210,-236,-52.9,1861,5,18
4626,2011-03-05,201109,6,20101122,파리 36의 기적,2011-02-17,772000,2.6,-697000,-47.4,9486500,91,-83,-47.7,1165,2,9
4627,2011-03-05,201109,7,20101073,엘 시크레토 : 비밀의 눈동자,2010-11-11,605000,2.0,271000,81.1,142584500,68,25,58.1,19009,1,2
4628,2011-03-05,201109,8,20119129,윈터스 본,2011-01-20,560000,1.9,-406800,-42.1,93327200,63,-57,-47.5,11808,3,6
4629,2011-03-05,201109,9,20119207,피나 바우쉬의 댄싱 드림즈,2011-01-20,363000,1.2,-877900,-70.7,41535300,58,-100,-63.3,5488,3,7
4630,2011-02-26,201108,0,20119599,소울 키친,2011-02-17,7376500,20.2,-2632000,-26.3,25805500,908,-338,-27.1,3295,9,58
4631,2011-02-26,201108,1,20110027,아이 엠 러브,2011-01-20,7218500,19.8,-6655500,-48.0,242775000,845,-776,-47.9,30530,14,47
4632,2011-02-26,201108,2,20119517,루르드,2011-02-17,5256500,14.4,-1031000,-16.4,19982000,768,-135,-15.0,3004,6,38
4633,2011-02-26,201108,3,20119244,환상의 그대,2011-01-27,5302800,14.5,-5058700,-48.8,185053000,666,-574,-46.3,22965,8,35
4635,2011-02-26,201108,5,20119307,바빌론의 아들,2011-02-24,3383500,9.3,3383500,100.0,8658500,446,446,100.0,1131,5,39
4636,2011-02-26,201108,6,20101122,파리 36의 기적,2011-02-17,1469000,4.0,-1364500,-48.2,6590000,174,-157,-47.4,811,3,16
4637,2011-02-26,201108,7,20119590,센티미엔토: 사랑의 감각,2011-02-24,1431000,3.9,1431000,100.0,1669000,173,173,100.0,205,7,34
4638,2011-02-26,201108,8,20119207,피나 바우쉬의 댄싱 드림즈,2011-01-20,1240900,3.4,-693100,-35.8,39916300,158,-76,-32.5,5261,4,17
4639,2011-02-26,201108,9,20119129,윈터스 본,2011-01-20,966800,2.6,-827700,-46.1,92059200,120,-112,-48.3,11656,4,12
4640,2011-02-19,201107,0,20110027,아이 엠 러브,2011-01-20,13874000,24.5,-7364500,-34.7,226144000,1621,-921,-36.2,28462,12,52
4641,2011-02-19,201107,1,20119599,소울 키친,2011-02-17,10008500,17.7,10008500,100.0,11825500,1246,1246,100.0,1489,9,72
4642,2011-02-19,201107,2,20119244,환상의 그대,2011-01-27,10361500,18.3,-6548000,-38.7,172371800,1240,-788,-38.9,21309,11,50
4643,2011-02-19,201107,3,20119517,루르드,2011-02-17,6287500,11.1,6287500,100.0,7892500,903,903,100.0,1150,5,39
4645,2011-02-19,201107,5,20101122,파리 36의 기적,2011-02-17,2833500,5.0,2833500,100.0,3561000,331,331,100.0,429,4,28
4646,2011-02-19,201107,6,20119207,피나 바우쉬의 댄싱 드림즈,2011-01-20,1934000,3.4,-1046500,-35.1,37615500,234,-137,-36.9,4964,5,19
4647,2011-02-19,201107,7,20119129,윈터스 본,2011-01-20,1794500,3.2,-4493000,-71.5,90250900,232,-557,-70.6,11420,9,25
4648,2011-02-19,201107,8,20119417,피파 리의 특별한 로맨스,2011-02-01,1867500,3.3,-4128000,-68.9,56384000,224,-536,-70.5,7060,4,19
4649,2011-02-19,201107,9,20078845,몽골,2011-02-17,468000,0.8,468000,100.0,509000,75,75,100.0,82,3,17
4650,2011-02-12,201106,0,20110027,아이 엠 러브,2011-01-20,21238500,34.8,-12546000,-37.1,197889000,2542,-1497,-37.1,24938,14,77
4651,2011-02-12,201106,1,20119244,환상의 그대,2011-01-27,16909500,27.7,-21453900,-55.9,151546800,2028,-2465,-54.9,18662,11,78
4652,2011-02-12,201106,2,20119129,윈터스 본,2011-01-20,6287500,10.3,-6899000,-52.3,84730900,789,-840,-51.6,10693,16,74
4653,2011-02-12,201106,3,20119417,피파 리의 특별한 로맨스,2011-02-01,5995500,9.8,-17122500,-74.1,49717500,760,-2019,-72.7,6177,15,94
4654,2011-02-12,201106,4,20119207,피나 바우쉬의 댄싱 드림즈,2011-01-20,2980500,4.9,-3602500,-54.7,32808500,371,-453,-55.0,4346,6,32
4655,2011-02-12,201106,5,20101101,토일렛,2010-12-02,2442000,4.0,-1665000,-40.5,114872500,283,-213,-42.9,15332,3,10
4656,2011-02-12,201106,6,20119473,이고르와 귀여운 몬스터 이바,2011-02-10,1293000,2.1,1293000,100.0,1355000,184,184,100.0,193,8,35
4657,2011-02-12,201106,7,20101275,클라라,2010-12-16,1168500,1.9,-1631500,-58.3,101200600,144,-231,-61.6,13760,5,14
4658,2011-02-12,201106,8,20101227,톨스토이의 마지막 인생,2010-12-15,426500,0.7,-638500,-60.0,448456000,70,-80,-53.3,61598,2,11
4659,2011-02-12,201106,9,20119245,고백,2011-03-31,504000,0.8,-147500,-22.6,1586500,64,-21,-24.7,205,1,1
4660,2011-02-05,201105,0,20119244,환상의 그대,2011-01-27,38363400,27.4,3577400,10.3,121093800,4493,269,6.4,14832,11,81
4661,2011-02-05,201105,1,20110027,아이 엠 러브,2011-01-20,33784500,24.1,4290500,14.5,158636500,4039,453,12.6,19976,15,90
4662,2011-02-05,201105,2,20119417,피파 리의 특별한 로맨스,2011-02-01,23118000,16.5,23118000,100.0,33191500,2779,2779,100.0,3988,17,144
4663,2011-02-05,201105,3,20119129,윈터스 본,2011-01-20,13186500,9.4,776000,6.3,73622900,1629,129,8.6,9259,15,63
4664,2011-02-05,201105,4,20101379,노다메 칸타빌레 최종악장,2011-01-13,7723000,5.5,-4076000,-34.5,286759500,1050,-474,-31.1,39205,18,56
4665,2011-02-05,201105,5,20119207,피나 바우쉬의 댄싱 드림즈,2011-01-20,6583000,4.7,1348000,25.7,26097000,824,136,19.8,3469,8,41
4666,2011-02-05,201105,6,20101101,토일렛,2010-12-02,4107000,2.9,1928500,88.5,111091500,496,221,80.4,14880,3,12
4667,2011-02-05,201105,7,20101275,클라라,2010-12-16,2800000,2.0,1018000,57.1,98822100,375,110,41.5,13449,6,22
4670,2011-01-29,201104,0,20119244,환상의 그대,2011-01-27,34786000,33.5,34786000,100.0,52055500,4224,4224,100.0,6479,11,59
4671,2011-01-29,201104,1,20110027,아이 엠 러브,2011-01-20,29494000,28.4,-1919000,-6.1,93707000,3586,-348,-8.8,12006,15,70
4672,2011-01-29,201104,2,20101379,노다메 칸타빌레 최종악장,2011-01-13,11799000,11.4,-46316500,-79.7,271562000,1524,-6135,-80.1,37135,19,75
4673,2011-01-29,201104,3,20119129,윈터스 본,2011-01-20,12410500,12.0,-10432800,-45.7,50827200,1500,-1302,-46.5,6397,13,38
4674,2011-01-29,201104,4,20119207,피나 바우쉬의 댄싱 드림즈,2011-01-20,5235000,5.0,1068500,25.6,14868500,688,145,26.7,2015,6,44
4675,2011-01-29,201104,5,20101101,토일렛,2010-12-02,2178500,2.1,-835000,-27.7,104076000,275,-92,-25.1,14018,2,9
4676,2011-01-29,201104,6,20101275,클라라,2010-12-16,1782000,1.7,-1442500,-44.7,94258100,265,-156,-37.1,12846,4,14
4677,2011-01-29,201104,7,20101227,톨스토이의 마지막 인생,2010-12-15,1293000,1.2,-3591000,-73.5,445333500,179,-420,-70.1,61140,1,12
4678,2011-01-29,201104,8,20101277,앙드레 마티유,2011-01-13,963000,0.9,-4935500,-83.7,31865000,129,-611,-82.6,4142,6,20
4680,2011-01-22,201103,0,20101379,노다메 칸타빌레 최종악장,2011-01-13,58115500,37.6,-38072000,-39.6,232322500,7659,-5317,-41.0,31755,29,337
4681,2011-01-22,201103,1,20110027,아이 엠 러브,2011-01-20,31413000,20.3,31413000,100.0,37661500,3934,3934,100.0,4795,13,78
4682,2011-01-22,201103,2,20119129,윈터스 본,2011-01-20,22843300,14.8,22643800,11350.3,27805300,2802,2778,11575.0,3468,11,35
4684,2011-01-22,201103,4,20101277,앙드레 마티유,2011-01-13,5898500,3.8,-5264000,-47.2,27088000,740,-644,-46.5,3498,17,58
4685,2011-01-22,201103,5,20101378,쓰리 데이즈,2010-12-22,5065000,3.3,-5682000,-52.9,1994152500,618,-700,-53.1,272244,6,44
4686,2011-01-22,201103,6,20101227,톨스토이의 마지막 인생,2010-12-15,4884000,3.2,-1291000,-20.9,440953500,599,-157,-20.8,60527,2,24
4687,2011-01-22,201103,7,20119207,피나 바우쉬의 댄싱 드림즈,2011-01-20,4166500,2.7,4166500,100.0,5341500,543,543,100.0,714,2,24
4688,2011-01-22,201103,8,20090739,"러블리, 스틸",2010-12-23,3841000,2.5,-2809500,-42.2,118818500,441,-330,-42.8,15058,2,12
4689,2011-01-22,201103,9,20101275,클라라,2010-12-16,3224500,2.1,-1803500,-35.9,89489600,421,-236,-35.9,12163,6,22
4690,2011-01-15,201102,0,20101379,노다메 칸타빌레 최종악장,2011-01-13,96187500,57.2,96187500,100.0,123434500,12976,12976,100.0,16907,30,517
4691,2011-01-15,201102,1,20101071,아메리칸,2010-12-29,14310500,8.5,-45904500,-76.2,562345500,1679,-5754,-77.4,72342,42,134
4692,2011-01-15,201102,2,20101277,앙드레 마티유,2011-01-13,11162500,6.6,11162500,100.0,14757000,1384,1384,100.0,1865,16,72
4693,2011-01-15,201102,3,20101378,쓰리 데이즈,2010-12-22,10747000,6.4,-62695000,-85.4,1984318500,1318,-8152,-86.1,270988,9,68
4694,2011-01-15,201102,4,20090739,"러블리, 스틸",2010-12-23,6650500,4.0,-6006500,-47.5,110595000,771,-714,-48.1,14039,7,27
4695,2011-01-15,201102,5,20101227,톨스토이의 마지막 인생,2010-12-15,6175000,3.7,-5173000,-45.6,429688500,756,-655,-46.4,59029,3,28
4696,2011-01-15,201102,6,20101380,내 친구의 소원,2011-01-06,5667000,3.4,-19911000,-77.8,59126500,718,-2554,-78.1,7727,17,64
4697,2011-01-15,201102,7,20101275,클라라,2010-12-16,5028000,3.0,-3935500,-43.9,82141100,657,-515,-43.9,11143,9,31
4698,2011-01-15,201102,8,20101101,토일렛,2010-12-02,3547000,2.1,-3443000,-49.3,94674000,463,-435,-48.4,12772,5,21
4699,2011-01-15,201102,9,20101274,존 레논 비긴즈-노웨어 보이,2010-12-09,2052500,1.2,-1032500,-33.5,86437800,257,-151,-37.0,11572,7,19
4700,2011-01-08,201101,0,20101378,쓰리 데이즈,2010-12-22,73442000,33.3,-182178500,-71.3,1935914000,9470,-23931,-71.6,264550,52,328
4701,2011-01-08,201101,1,20101071,아메리칸,2010-12-29,60215000,27.3,-227743500,-79.1,520409500,7433,-28731,-79.4,66981,95,408
4702,2011-01-08,201101,2,20101380,내 친구의 소원,2011-01-06,25578000,11.6,25578000,100.0,42398000,3272,3272,100.0,5451,21,153
4703,2011-01-08,201101,3,20090739,"러블리, 스틸",2010-12-23,12657000,5.7,-13147000,-50.9,97865500,1485,-1722,-53.7,12459,7,27
4704,2011-01-08,201101,4,20101227,톨스토이의 마지막 인생,2010-12-15,11348000,5.1,-768000,-6.3,416613500,1411,-181,-11.4,57308,4,35
4706,2011-01-08,201101,6,20101275,클라라,2010-12-16,8963500,4.1,-803000,-8.2,70780600,1172,-134,-10.3,9584,9,40
4707,2011-01-08,201101,7,20101101,토일렛,2010-12-02,6990000,3.2,-1072000,-13.3,87793500,898,-139,-13.4,11827,7,30
4708,2011-01-08,201101,8,20101274,존 레논 비긴즈-노웨어 보이,2010-12-09,3085000,1.4,-3183000,-50.8,81983700,408,-416,-50.5,10985,7,27
