,Date,Week,Rank,MovieCode,MovieName,OpenDate,SalesAmount,SalesShare,SalesInten,SalesChange,SalesAcc,AudienceCount,AudienceInten,AudienceChange,AudienceAcc,ScreenCount,ShowCount
2428,2015-06-27,201526,9,20139801,성난 화가,2015-06-18,66000,0.3,-1154500,-94.6,10533500,11,-146,-93.0,1368,1,3
2429,2015-06-20,201525,0,20147803,한여름의 판타지아,2015-06-11,32645400,88.8,-911500,-2.7,113336300,3874,-81,-2.0,13916,39,232
2430,2015-06-20,201525,1,20139801,성난 화가,2015-06-18,1220500,3.3,1220500,100.0,9701500,157,157,100.0,1252,8,34
2431,2015-06-20,201525,2,20147929,메이드 인 차이나,2015-06-25,952000,2.6,952000,100.0,952000,136,136,100.0,136,1,1
2432,2015-06-20,201525,3,20090785,반드시 크게 들을 것,2010-04-22,494000,1.3,494000,100.0,19835400,76,76,100.0,2732,1,1
2434,2015-06-20,201525,5,20141705,마이 페어 웨딩,2015-06-04,475000,1.3,-2594500,-84.5,33514500,63,-327,-83.8,4371,9,29
2435,2015-06-20,201525,6,20141602,소셜포비아,2015-03-12,187000,0.5,187000,100.0,1961078963,25,25,100.0,249397,1,2
2436,2015-06-20,201525,7,20148676,잡식가족의 딜레마,2015-05-07,156000,0.4,-93000,-37.3,42700800,23,-17,-42.5,6165,3,6
2437,2015-06-20,201525,8,20101344,파수꾼,2011-03-03,114000,0.3,114000,100.0,182351500,19,19,100.0,23513,1,1
2438,2015-06-20,201525,9,20130574,개를 훔치는 완벽한 방법,2014-12-31,103000,0.3,103000,100.0,2327253465,14,14,100.0,305835,1,1
2439,2015-06-13,201524,0,20147803,한여름의 판타지아,2015-06-11,33556900,84.8,33556900,100.0,50040400,3955,3955,100.0,6001,38,272
2440,2015-06-13,201524,1,20141705,마이 페어 웨딩,2015-06-04,3069500,7.8,-162500,-5.0,32199500,390,-25,-6.0,4195,16,65
2443,2015-06-13,201524,4,20159224,혜경궁 홍씨,2015-06-04,1440500,3.6,279500,24.1,8604500,105,21,25.0,1029,4,9
2444,2015-06-13,201524,5,20148449,산다,2015-05-21,349000,0.9,-102000,-22.6,32071200,43,-21,-32.8,4321,5,11
2445,2015-06-13,201524,6,20148676,잡식가족의 딜레마,2015-05-07,249000,0.6,-868500,-77.7,42345800,40,-163,-80.3,6108,4,8
2446,2015-06-13,201524,7,20125648,코인라커,2015-05-28,42000,0.1,-305000,-87.9,7038500,6,-36,-85.7,1007,1,1
2447,2015-06-13,201524,8,20144721,따라지 : 비열한 거리,2015-06-08,60000,0.2,60000,100.0,65000,6,6,100.0,7,1,1
2448,2015-06-13,201524,9,20143717,오늘영화,2015-08-20,16000,0.0,16000,100.0,3113700,3,3,100.0,516,1,1
2449,2015-06-06,201523,0,20141705,마이 페어 웨딩,2015-06-04,3232000,35.6,3232000,100.0,26344500,415,415,100.0,3425,39,153
2450,2015-06-06,201523,1,20148676,잡식가족의 딜레마,2015-05-07,1117500,12.3,-1040500,-48.2,41681800,203,-147,-42.0,6010,5,12
2452,2015-06-06,201523,3,20101344,파수꾼,2011-03-03,684000,7.5,684000,100.0,182237500,114,114,100.0,23494,1,1
2453,2015-06-06,201523,4,20111686,U.F.O.,2012-05-24,646000,7.1,646000,100.0,8518000,108,108,100.0,1240,1,1
2454,2015-06-06,201523,5,20159224,혜경궁 홍씨,2015-06-04,1161000,12.8,1161000,100.0,6240000,84,84,100.0,854,5,12
2455,2015-06-06,201523,6,20148449,산다,2015-05-21,451000,5.0,-1910500,-80.9,29891200,64,-229,-78.2,4021,6,16
2456,2015-06-06,201523,7,20101249,종로의 기적,2011-06-02,358000,3.9,358000,100.0,56879300,60,60,100.0,7721,1,1
2457,2015-06-06,201523,8,20125648,코인라커,2015-05-28,347000,3.8,-821500,-70.3,6416000,42,-95,-69.3,925,6,15
2458,2015-06-06,201523,9,20113567,투 올드 힙합 키드,2012-09-13,259974,2.9,259974,100.0,15864974,39,39,100.0,2301,1,1
2459,2015-05-30,201522,0,20110162,바보야,2011-04-21,746000,7.2,746000,100.0,93683000,373,373,100.0,17912,1,12
2460,2015-05-30,201522,1,20148676,잡식가족의 딜레마,2015-05-07,2158000,21.0,-1606200,-42.7,38328300,350,-162,-31.6,5517,8,28
2461,2015-05-30,201522,2,20148449,산다,2015-05-21,2361500,22.9,-3676900,-60.9,27525700,293,-435,-59.8,3686,22,77
2462,2015-05-30,201522,3,20148982,반짝이는 박수 소리,2015-04-23,1239000,12.0,326000,35.7,25843100,241,66,37.7,4081,5,9
2463,2015-05-30,201522,4,20125648,코인라커,2015-05-28,1168500,11.4,1168500,100.0,4941500,137,137,100.0,711,13,48
2464,2015-05-30,201522,5,20157431,명량: 회오리 바다를 향하여,2015-05-07,623000,6.1,-181000,-22.5,63432500,117,-33,-22.0,8759,5,13
2466,2015-05-30,201522,7,20143081,그 사람 그 사랑 그 세상,2014-11-20,330000,3.2,124000,60.2,302133000,75,41,120.6,42136,1,1
2467,2015-05-30,201522,8,20149259,막걸스,2015-05-21,440000,4.3,-2811500,-86.5,14445500,55,-344,-86.2,1934,4,11
2469,2015-05-23,201521,0,20148449,산다,2015-05-21,6038400,33.5,4052500,204.1,20627800,728,480,193.5,2768,33,143
2470,2015-05-23,201521,1,20148676,잡식가족의 딜레마,2015-05-07,3764200,20.9,-22800,-0.6,33909300,512,-32,-5.9,4815,12,38
2471,2015-05-23,201521,2,20149259,막걸스,2015-05-21,3251500,18.0,3251500,100.0,11618500,399,399,100.0,1559,20,79
2472,2015-05-23,201521,3,20148982,반짝이는 박수 소리,2015-04-23,913000,5.1,-272700,-23.0,23955100,175,0,0.0,3712,5,18
2473,2015-05-23,201521,4,20159224,혜경궁 홍씨,2015-06-04,1120000,6.2,1120000,100.0,1120000,160,160,100.0,160,1,1
2474,2015-05-23,201521,5,20157431,명량: 회오리 바다를 향하여,2015-05-07,804000,4.5,-795000,-49.7,57473500,150,-103,-40.7,7845,9,26
2475,2015-05-23,201521,6,20136043,신이 보낸 사람,2014-02-13,274000,1.5,274000,100.0,3068719600,137,137,100.0,424520,1,3
2477,2015-05-23,201521,8,20143726,명령불복종 교사,2015-05-14,519000,2.9,-600000,-53.6,7784200,73,-84,-53.5,1215,7,16
2479,2015-05-16,201520,0,20141705,마이 페어 웨딩,2015-06-04,4410000,27.6,2828000,178.8,8595000,630,404,178.8,1167,2,2
2480,2015-05-16,201520,1,20148676,잡식가족의 딜레마,2015-05-07,3787000,23.7,655300,20.9,25610100,544,118,27.7,3570,15,65
2481,2015-05-16,201520,2,20157431,명량: 회오리 바다를 향하여,2015-05-07,1599000,10.0,-11264000,-87.6,53579500,253,-1313,-83.8,7296,4,7
2482,2015-05-16,201520,3,20148449,산다,2015-05-21,1985900,12.4,1985900,100.0,9658900,248,248,100.0,1381,1,1
2483,2015-05-16,201520,4,20148982,반짝이는 박수 소리,2015-04-23,1185700,7.4,445300,60.1,21715100,175,65,59.1,3350,9,27
2484,2015-05-16,201520,5,20143726,명령불복종 교사,2015-05-14,1119000,7.0,1119000,100.0,4904200,157,157,100.0,738,8,26
2485,2015-05-16,201520,6,20143081,그 사람 그 사랑 그 세상,2014-11-20,988000,6.2,988000,100.0,301597000,112,112,100.0,42027,1,1
2487,2015-05-16,201520,8,20133682,화장,2015-04-09,412500,2.6,-901500,-68.6,1072927600,52,-114,-68.7,142369,1,10
2488,2015-05-16,201520,9,20157587,파울볼,2015-04-02,108000,0.7,-53000,-32.9,235105500,19,-4,-17.4,31106,1,2
2489,2015-05-09,201519,0,20157431,명량: 회오리 바다를 향하여,2015-05-07,12863000,61.7,12863000,100.0,37036000,1566,1566,100.0,5162,89,334
2490,2015-05-09,201519,1,20148676,잡식가족의 딜레마,2015-05-07,3131700,15.0,3131700,100.0,15618700,426,426,100.0,2138,18,71
2491,2015-05-09,201519,2,20141705,마이 페어 웨딩,2015-06-04,1582000,7.6,1582000,100.0,1971000,226,226,100.0,291,1,1
2493,2015-05-09,201519,4,20133682,화장,2015-04-09,1314000,6.3,-9775400,-88.2,1071179100,166,-1124,-87.1,142133,3,14
2494,2015-05-09,201519,5,20148982,반짝이는 박수 소리,2015-04-23,740400,3.6,-1782400,-70.7,18291400,110,-256,-69.9,2740,11,30
2495,2015-05-09,201519,6,20125246,부곡 하와이,2015-04-30,167000,0.8,-269100,-61.7,2348100,25,-33,-56.9,328,6,13
2496,2015-05-09,201519,7,20140191,플랑크 상수,2015-04-30,199000,1.0,-188500,-48.6,4289500,23,-25,-52.1,522,2,5
2497,2015-05-09,201519,8,20157587,파울볼,2015-04-02,161000,0.8,-1347000,-89.3,234989500,23,-178,-88.6,31086,2,3
2498,2015-05-09,201519,9,20141110,밀양 아리랑,2015-07-16,75000,0.4,75000,100.0,615000,15,15,100.0,113,1,1
2499,2015-05-02,201518,0,20133682,화장,2015-04-09,11089400,57.3,-9446100,-46.0,1062215600,1290,-1296,-50.1,140945,21,82
2500,2015-05-02,201518,1,20148982,반짝이는 박수 소리,2015-04-23,2522800,13.0,-1014900,-28.7,14863800,366,-113,-23.6,2258,18,57
2502,2015-05-02,201518,3,20157587,파울볼,2015-04-02,1508000,7.8,65000,4.5,234092500,201,-5,-2.4,30960,5,24
2503,2015-05-02,201518,4,20148840,자유의 언덕,2014-09-04,838000,4.3,838000,100.0,316769827,155,155,100.0,39091,1,1
2504,2015-05-02,201518,5,20134800,그라운드의 이방인,2015-03-19,560000,2.9,-231000,-29.2,25078000,112,-24,-17.6,3844,1,1
2506,2015-05-02,201518,7,20125246,부곡 하와이,2015-04-30,436100,2.3,-515900,-54.2,1679100,58,-78,-57.4,235,8,27
2507,2015-05-02,201518,8,20140191,플랑크 상수,2015-04-30,387500,2.0,-296500,-43.3,3647500,48,-28,-36.8,447,5,17
2508,2015-05-02,201518,9,20127568,세계일주,2015-03-26,220000,1.1,90000,69.2,32074400,44,18,69.2,4368,1,1
2509,2015-04-25,201517,0,20133682,화장,2015-04-09,20535500,68.0,-128776400,-86.2,1037082200,2586,-16627,-86.5,137674,35,149
2510,2015-04-25,201517,1,20148982,반짝이는 박수 소리,2015-04-23,3537700,11.7,3537700,100.0,8091700,479,479,100.0,1253,21,114
2511,2015-04-25,201517,2,20157587,파울볼,2015-04-02,1443000,4.8,-3252000,-69.3,231117500,206,-450,-68.6,30526,7,29
2512,2015-04-25,201517,3,20125246,부곡 하와이,2015-04-30,952000,3.2,952000,100.0,952000,136,136,100.0,136,1,1
2513,2015-04-25,201517,4,20134800,그라운드의 이방인,2015-03-19,791000,2.6,566000,251.6,24512000,136,100,277.8,3731,2,4
2514,2015-04-25,201517,5,20136043,신이 보낸 사람,2014-02-13,250000,0.8,250000,100.0,3068445600,125,125,100.0,424383,1,8
2515,2015-04-25,201517,6,20142798,"제자, 옥한흠",2014-10-30,210000,0.7,210000,100.0,366203200,105,105,100.0,50216,1,4
2517,2015-04-25,201517,8,20140191,플랑크 상수,2015-04-30,684000,2.3,684000,100.0,1292000,76,76,100.0,152,1,1
2518,2015-04-25,201517,9,20141602,소셜포비아,2015-03-12,428000,1.4,257000,150.3,1960252963,71,47,195.8,249288,2,4
2519,2015-04-18,201516,0,20133682,화장,2015-04-09,149311900,95.2,-216183500,-59.1,926836900,19213,-26842,-58.3,122332,237,1676
2520,2015-04-18,201516,1,20157587,파울볼,2015-04-02,4695000,3.0,-20037800,-81.0,227636500,656,-2862,-81.4,30005,13,62
2522,2015-04-18,201516,3,20143081,그 사람 그 사랑 그 세상,2014-11-20,870500,0.6,21500,2.5,299947000,134,-73,-35.3,41584,2,2
2523,2015-04-18,201516,4,20138314,후쿠시마의 미래,2015-04-09,412000,0.3,-342000,-45.4,3351000,60,-50,-45.5,567,4,20
2524,2015-04-18,201516,5,20129089,한경직,2012-09-13,210000,0.1,210000,100.0,107641500,37,37,100.0,18316,1,1
2525,2015-04-18,201516,6,20134800,그라운드의 이방인,2015-03-19,225000,0.1,-4000,-1.7,23614000,36,4,12.5,3581,3,10
2526,2015-04-18,201516,7,20141706,다이빙벨,2014-10-23,187000,0.1,149000,392.1,348449500,29,23,383.3,50282,3,6
2527,2015-04-18,201516,8,20127568,세계일주,2015-03-26,135000,0.1,110000,440.0,31529400,27,22,440.0,4259,2,3
2528,2015-04-18,201516,9,20141602,소셜포비아,2015-03-12,171000,0.1,-369200,-68.3,1959041963,24,-40,-62.5,249083,3,8
2529,2015-04-11,201515,0,20133682,화장,2015-04-09,365495400,92.8,360428400,7113.3,513554900,46055,45492,8080.3,66010,327,4071
2530,2015-04-11,201515,1,20157587,파울볼,2015-04-02,24732800,6.3,-82271500,-76.9,216134500,3518,-10096,-74.2,28423,32,145
2531,2015-04-11,201515,2,20143081,그 사람 그 사랑 그 세상,2014-11-20,849000,0.2,-13631100,-94.1,257371500,207,-1910,-90.2,35375,4,10
2532,2015-04-11,201515,3,20138314,후쿠시마의 미래,2015-04-09,754000,0.2,754000,100.0,2530000,110,110,100.0,445,7,27
2535,2015-04-11,201515,6,20141602,소셜포비아,2015-03-12,540200,0.1,-3320800,-86.0,1958557963,64,-454,-87.6,249013,3,8
2536,2015-04-11,201515,7,20137564,파티51,2014-12-11,155000,0.0,155000,100.0,20143800,33,33,100.0,2747,1,1
2537,2015-04-11,201515,8,20134800,그라운드의 이방인,2015-03-19,229000,0.1,-1927400,-89.4,23197000,32,-318,-90.9,3517,5,14
2538,2015-04-11,201515,9,20122123,"힘내세요, 병헌씨",2013-06-27,123000,0.0,-40000,-24.5,26925600,16,-7,-30.4,3715,2,4
2539,2015-04-04,201514,0,20157587,파울볼,2015-04-02,107004300,78.7,107004300,100.0,146338600,13614,13614,100.0,18710,231,1558
2540,2015-04-04,201514,1,20143081,그 사람 그 사랑 그 세상,2014-11-20,14480100,10.7,-2050600,-12.4,243004200,2117,-66,-3.0,33135,23,70
2541,2015-04-04,201514,2,20133682,화장,2015-04-09,5067000,3.7,5067000,100.0,19626000,563,563,100.0,2466,3,3
2542,2015-04-04,201514,3,20141602,소셜포비아,2015-03-12,3861000,2.8,-32763200,-89.5,1956602763,518,-3928,-88.3,248759,16,61
2543,2015-04-04,201514,4,20134800,그라운드의 이방인,2015-03-19,2156400,1.6,249300,13.1,21697500,350,74,26.8,3277,12,40
2544,2015-04-04,201514,5,20141111,"님아, 그 강을 건너지 마오",2014-11-27,699000,0.5,641000,1105.2,37353638679,173,163,1630.0,4801296,1,3
2545,2015-04-04,201514,6,20132800,10분,2014-04-24,1026000,0.8,1026000,100.0,25876400,171,171,100.0,3424,1,1
2547,2015-04-04,201514,8,20130574,개를 훔치는 완벽한 방법,2014-12-31,206000,0.2,-114000,-35.6,2325092465,54,-20,-27.0,305434,1,4
2548,2015-04-04,201514,9,20155926,몽골리안 프린세스,2015-03-19,363000,0.3,-54000,-12.9,2942000,46,-6,-11.5,380,1,8
2549,2015-03-28,201513,0,20141602,소셜포비아,2015-03-12,36624200,50.5,-289677609,-88.8,1941197563,4446,-36746,-89.2,246722,88,479
2550,2015-03-28,201513,1,20143081,그 사람 그 사랑 그 세상,2014-11-20,16530700,22.8,16530700,100.0,210798300,2183,2183,100.0,28425,26,119
2551,2015-03-28,201513,2,20127568,세계일주,2015-03-26,13136100,18.1,13136100,100.0,22476000,1736,1736,100.0,2938,56,255
2553,2015-03-28,201513,4,20134800,그라운드의 이방인,2015-03-19,1907100,2.6,-3302900,-63.4,18043600,276,-413,-59.9,2706,21,63
2554,2015-03-28,201513,5,20141704,목숨,2014-12-04,506000,0.7,506000,100.0,292093600,98,98,100.0,38113,1,2
2555,2015-03-28,201513,6,20149796,"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014-08-21,452000,0.6,452000,100.0,221846200,90,90,100.0,34040,1,3
2556,2015-03-28,201513,7,20100053,계몽영화,2010-09-16,494000,0.7,494000,100.0,18605800,76,76,100.0,2493,1,1
2557,2015-03-28,201513,8,20130574,개를 훔치는 완벽한 방법,2014-12-31,320000,0.4,-1575000,-83.1,2324823465,74,-224,-75.2,305373,2,6
2559,2015-03-21,201512,0,20141602,소셜포비아,2015-03-12,326301809,80.0,-689127745,-67.9,1835593763,41192,-86698,-67.8,232946,245,1912
2560,2015-03-21,201512,1,20133681,태양을 쏴라,2015-03-19,68460000,16.8,68460000,100.0,82475500,9313,9313,100.0,11261,148,993
2561,2015-03-21,201512,2,20134800,그라운드의 이방인,2015-03-19,5210000,1.3,5210000,100.0,12367500,689,689,100.0,1856,27,139
2563,2015-03-21,201512,4,20130574,개를 훔치는 완벽한 방법,2014-12-31,1895000,0.5,635500,50.5,2323753465,298,99,49.7,305208,5,18
2564,2015-03-21,201512,5,20155926,몽골리안 프린세스,2015-03-19,1023000,0.3,1023000,100.0,1260000,131,131,100.0,163,3,16
2566,2015-03-21,201512,7,20142798,"제자, 옥한흠",2014-10-30,191000,0.0,-121000,-38.8,365031200,83,31,59.6,49684,1,4
2567,2015-03-21,201512,8,20122123,"힘내세요, 병헌씨",2013-06-27,494000,0.1,494000,100.0,26581600,76,76,100.0,3668,1,1
2568,2015-03-21,201512,9,20130501,들개,2014-04-03,452000,0.1,240000,113.2,22524700,59,35,145.8,2894,3,6
2569,2015-03-14,201511,0,20141602,소셜포비아,2015-03-12,1015429554,99.5,1004031554,8808.8,1227955854,127890,126567,9566.7,154595,368,4668
2570,2015-03-14,201511,1,20148685,조류인간,2015-02-26,1976500,0.2,-191600,-8.8,19590000,225,-54,-19.4,2580,7,23
2571,2015-03-14,201511,2,20130574,개를 훔치는 완벽한 방법,2014-12-31,1259500,0.1,-7426800,-85.5,2321265965,199,-951,-82.7,304837,4,11
2572,2015-03-14,201511,3,20148381,60만번의 트라이,2014-09-18,378000,0.0,378000,100.0,148046300,54,54,100.0,21313,1,1
2573,2015-03-14,201511,4,20142798,"제자, 옥한흠",2014-10-30,312000,0.0,168000,116.7,364840200,52,36,225.0,49601,1,1
2574,2015-03-14,201511,5,20143252,개: dog eat dog,2015-03-05,420000,0.0,-4248000,-91.0,11805000,50,-505,-91.0,1481,3,9
2575,2015-03-14,201511,6,20130501,들개,2014-04-03,212000,0.0,-610000,-74.2,21699700,24,-82,-77.4,2790,2,8
2576,2015-03-14,201511,7,20149796,"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014-08-21,112000,0.0,112000,100.0,221332200,21,21,100.0,33940,1,4
2577,2015-03-14,201511,8,20141111,"님아, 그 강을 건너지 마오",2014-11-27,102000,0.0,-713000,-87.5,37352121679,17,-238,-93.3,4800967,2,4
2578,2015-03-14,201511,9,20148840,자유의 언덕,2014-09-04,144000,0.0,-60000,-29.4,315622827,16,-8,-33.3,38884,1,5
2579,2015-03-07,201510,0,20141602,소셜포비아,2015-03-12,11398000,34.3,4633000,68.5,28449200,1323,625,89.5,3235,9,14
2580,2015-03-07,201510,1,20130574,개를 훔치는 완벽한 방법,2014-12-31,8686300,26.1,-41520900,-82.7,2316227965,1150,-5426,-82.5,304089,21,90
2581,2015-03-07,201510,2,20143252,개: dog eat dog,2015-03-05,4668000,14.0,4668000,100.0,9153000,555,555,100.0,1127,12,63
2583,2015-03-07,201510,4,20148685,조류인간,2015-02-26,2168100,6.5,-2236800,-50.8,15100500,279,-317,-53.2,2033,17,58
2584,2015-03-07,201510,5,20141111,"님아, 그 강을 건너지 마오",2014-11-27,815000,2.5,-166000,-16.9,37350869679,255,88,52.7,4800728,5,17
2585,2015-03-07,201510,6,20100962,"울지마, 톤즈",2010-09-09,382000,1.1,382000,100.0,2528062000,191,191,100.0,443553,1,7
2586,2015-03-07,201510,7,20130501,들개,2014-04-03,822000,2.5,822000,100.0,21102700,106,106,100.0,2710,1,3
2587,2015-03-07,201510,8,20148631,미라클 여행기,2015-01-15,616000,1.9,296000,92.5,18302500,74,32,76.2,2927,2,4
2588,2015-03-07,201510,9,20101244,자가당착: 시대정신과 현실참여,2015-09-10,442000,1.3,442000,100.0,712000,74,74,100.0,119,1,3
2589,2015-02-28,201509,0,20130574,개를 훔치는 완벽한 방법,2014-12-31,50207200,73.5,-65464100,-56.6,2297421665,6576,-7811,-54.3,301552,51,266
2590,2015-02-28,201509,1,20141602,소셜포비아,2015-03-12,6765000,9.9,6765000,100.0,10256200,698,698,100.0,1157,3,3
2591,2015-02-28,201509,2,20148685,조류인간,2015-02-26,4404900,6.4,4404900,100.0,10624700,596,596,100.0,1418,21,79
2592,2015-02-28,201509,3,20133682,화장,2015-04-09,1008000,1.5,1008000,100.0,1937000,168,168,100.0,305,1,1
2593,2015-02-28,201509,4,20141111,"님아, 그 강을 건너지 마오",2014-11-27,981000,1.4,-11172000,-91.9,37342604679,167,-1588,-90.5,4796935,5,14
2594,2015-02-28,201509,5,20149491,기화,2015-02-26,1014000,1.5,1014000,100.0,4533000,136,136,100.0,642,4,12
2595,2015-02-28,201509,6,20141612,꿈보다 해몽,2015-02-12,1053300,1.5,-2981700,-73.9,30323300,134,-400,-74.9,4014,8,24
2596,2015-02-28,201509,7,20148449,산다,2015-05-21,540000,0.8,540000,100.0,2809000,108,108,100.0,555,1,1
2597,2015-02-28,201509,8,20140190,사랑이 이긴다,2015-09-10,540000,0.8,540000,100.0,540000,108,108,100.0,108,1,1
2598,2015-02-28,201509,9,20133803,망원동 인공위성,2015-02-05,554800,0.8,-1050200,-65.4,19669700,80,-142,-64.0,2806,3,8
2599,2015-02-21,201508,0,20130574,개를 훔치는 완벽한 방법,2014-12-31,115671300,83.3,59382000,105.5,2203181365,14387,7631,113.0,288474,54,284
2600,2015-02-21,201508,1,20141111,"님아, 그 강을 건너지 마오",2014-11-27,12153000,8.8,9098500,297.9,37338543179,1755,1329,312.0,4796325,22,63
2601,2015-02-21,201508,2,20141612,꿈보다 해몽,2015-02-12,4035000,2.9,-4741200,-54.0,27139500,534,-548,-50.6,3564,20,83
2603,2015-02-21,201508,4,20133803,망원동 인공위성,2015-02-05,1605000,1.2,216000,15.6,17928400,222,36,19.4,2563,10,34
2605,2015-02-21,201508,6,20141614,더 테너 리리코 스핀토,2014-12-31,1755000,1.3,1189000,210.1,390154441,195,114,140.7,50335,2,6
2606,2015-02-21,201508,7,20145202,생각보다 맑은,2015-01-22,603000,0.4,-313000,-34.2,26686900,90,-61,-40.4,3773,7,18
2607,2015-02-21,201508,8,20142798,"제자, 옥한흠",2014-10-30,333000,0.2,-186000,-35.8,363790200,41,-17,-29.3,49458,1,3
2608,2015-02-21,201508,9,20141114,쿼바디스,2014-12-10,300000,0.2,-56000,-15.7,155141500,38,-6,-13.6,20662,1,2
2609,2015-02-14,201507,0,20130574,개를 훔치는 완벽한 방법,2014-12-31,56289300,76.0,32472500,136.3,2002030065,6756,3527,109.2,263467,41,186
2610,2015-02-14,201507,1,20141612,꿈보다 해몽,2015-02-12,8776200,11.9,8481100,2874.0,18197000,1082,1051,3390.3,2382,36,182
2611,2015-02-14,201507,2,20141111,"님아, 그 강을 건너지 마오",2014-11-27,3054500,4.1,-8841000,-74.3,37317936979,426,-1058,-71.3,4793434,11,32
2612,2015-02-14,201507,3,20133803,망원동 인공위성,2015-02-05,1389000,1.9,-2379400,-63.1,15243900,186,-284,-60.4,2197,14,41
2614,2015-02-14,201507,5,20145202,생각보다 맑은,2015-01-22,916000,1.2,-167000,-15.4,25883900,151,-2,-1.3,3653,5,13
2615,2015-02-14,201507,6,20148631,미라클 여행기,2015-01-15,763000,1.0,335000,78.3,15034500,147,95,182.7,2499,4,8
2616,2015-02-14,201507,7,20141614,더 테너 리리코 스핀토,2014-12-31,566000,0.8,170000,42.9,387646441,81,40,97.6,50054,2,4
2617,2015-02-14,201507,8,20142798,"제자, 옥한흠",2014-10-30,519000,0.7,288000,124.7,362980200,58,32,123.1,49358,1,3
2618,2015-02-14,201507,9,20141114,쿼바디스,2014-12-10,356000,0.5,-370000,-51.0,154676500,44,-61,-58.1,20602,3,7
2619,2015-02-07,201506,0,20130574,개를 훔치는 완벽한 방법,2014-12-31,23816800,52.6,-17849100,-42.8,1930771465,3229,-2252,-41.1,254618,29,116
2620,2015-02-07,201506,1,20141111,"님아, 그 강을 건너지 마오",2014-11-27,11895500,26.3,-30198400,-71.7,37305162679,1484,-3927,-72.6,4791588,40,135
2621,2015-02-07,201506,2,20133803,망원동 인공위성,2015-02-05,3768400,8.3,3768400,100.0,12233900,470,470,100.0,1791,21,84
2623,2015-02-07,201506,4,20145202,생각보다 맑은,2015-01-22,1083000,2.4,-2047800,-65.4,24446900,153,-274,-64.2,3426,11,30
2624,2015-02-07,201506,5,20141114,쿼바디스,2014-12-10,726000,1.6,-41000,-5.3,153695500,105,4,4.0,20475,4,10
2625,2015-02-07,201506,6,20137564,파티51,2014-12-11,483000,1.1,-24000,-4.7,19053800,64,-33,-34.0,2580,3,5
2626,2015-02-07,201506,7,20148631,미라클 여행기,2015-01-15,428000,0.9,70000,19.6,14041500,52,6,13.0,2318,3,6
2627,2015-02-07,201506,8,20148840,자유의 언덕,2014-09-04,417000,0.9,54000,14.9,313491827,49,8,19.5,38630,2,7
2628,2015-02-07,201506,9,20141614,더 테너 리리코 스핀토,2014-12-31,396000,0.9,-1147000,-74.3,386563441,41,-154,-79.0,49910,1,2
2629,2015-01-31,201505,0,20130574,개를 훔치는 완벽한 방법,2014-12-31,41665900,44.6,-2435000,-5.5,1889126365,5481,-305,-5.3,248852,32,138
2630,2015-01-31,201505,1,20141111,"님아, 그 강을 건너지 마오",2014-11-27,42093900,45.1,-45012100,-51.7,37274736579,5411,-5546,-50.6,4787465,70,260
2631,2015-01-31,201505,2,20145202,생각보다 맑은,2015-01-22,3130800,3.4,-3105300,-49.8,22255400,427,-349,-45.0,3113,14,57
2632,2015-01-31,201505,3,20141614,더 테너 리리코 스핀토,2014-12-31,1543000,1.7,-1066000,-40.9,385339941,195,-92,-32.1,49768,3,7
2633,2015-01-31,201505,4,20141114,쿼바디스,2014-12-10,767000,0.8,-1212000,-61.2,151911500,101,-156,-60.7,20213,5,14
2634,2015-01-31,201505,5,20137564,파티51,2014-12-11,507000,0.5,409000,417.3,17060800,97,83,592.9,2346,2,3
2635,2015-01-31,201505,6,20141706,다이빙벨,2014-10-23,419000,0.4,-491000,-54.0,346347500,58,-72,-55.4,49955,2,5
2636,2015-01-31,201505,7,20141704,목숨,2014-12-04,405000,0.4,-1387000,-77.4,289154600,56,-169,-75.1,37683,4,8
2637,2015-01-31,201505,8,20142798,"제자, 옥한흠",2014-10-30,438000,0.5,-2000,-0.5,361715200,53,3,6.0,49205,1,5
2638,2015-01-31,201505,9,20112808,말하는 건축가,2012-03-08,310000,0.3,295000,1966.7,310521700,48,46,2300.0,39740,1,1
2639,2015-01-24,201504,0,20141111,"님아, 그 강을 건너지 마오",2014-11-27,87106000,57.8,-235494000,-73.0,37188268679,10957,-29437,-72.9,4775603,104,403
2640,2015-01-24,201504,1,20130574,개를 훔치는 완벽한 방법,2014-12-31,44100900,29.3,-3351500,-7.1,1815067865,5786,-196,-3.3,238957,28,124
2641,2015-01-24,201504,2,20145202,생각보다 맑은,2015-01-22,6236100,4.1,3482100,126.4,15222100,776,317,69.1,2123,17,84
2643,2015-01-24,201504,4,20134122,한공주,2014-04-17,1635000,1.1,1600000,4571.4,1788539300,293,289,7225.0,225550,2,3
2644,2015-01-24,201504,5,20141614,더 테너 리리코 스핀토,2014-12-31,2609000,1.7,27000,1.0,382316441,287,-30,-9.5,49395,2,6
2645,2015-01-24,201504,6,20141114,쿼바디스,2014-12-10,1979000,1.3,-887700,-31.0,149735500,257,-111,-30.2,19898,8,19
2646,2015-01-24,201504,7,20141704,목숨,2014-12-04,1792000,1.2,957000,114.6,288296600,225,119,112.3,37558,6,14
2647,2015-01-24,201504,8,20141706,다이빙벨,2014-10-23,910000,0.6,-1555000,-63.1,345763500,130,-193,-59.8,49875,3,6
